Name,Class,IVs,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
AMELIA ,Beauty,3,Grimer 1,Krabby 1,Exeggcute 1,Eevee 1,Drowzee 1,Voltorb 1,Chinchou 1,Teddiursa 1,Delibird 1,Houndour 1,Phanpy 1,Spoink 1,Aron 1,Luvdisc 1,Tentacool 1,Cacnea 1,Koffing 1,Staryu 1,Skiploom 1,Nuzleaf 1,Lombre 1,Vibrava 1,Rhyhorn 1,Clamperl 1,Pidgeotto 1,Growlithe 1,Farfetch'd 1,Omanyte 1,Kabuto 1,Lileep 1,Anorith 1,Aipom 1,Elekid 1,Loudred 1,Spinda 1,Nidorina 1,Nidorino 1,Flaaffy 1,Magby 1,Nosepass 1,Corsola 1,Mawile 1,Butterfree 1,Beedrill 1,Poliwhirl 1,Onix 1,Beautifly 1,Dustox 1,Ledian 1,Ariados 1,Yanma 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JILLIAN,Aroma Lady,3,Sunkern 1,Ralts 1,Seedot 1,Lotad 1,Hoppip 1,Wynaut 1,Kirlia 1,Meditite 1,Paras 1,Shroomish 1,Bellsprout 1,Baltoy 1,Beldum 1,Smoochum 1,Abra 1,Treecko 1,Slowpoke 1,Bulbasaur 1,Chikorita 1,Oddish 1,Natu 1,Exeggcute 1,Drowzee 1,Spoink 1,Cacnea 1,Skiploom 1,Nuzleaf 1,Lombre 1,Lileep 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ABBIE  ,Aroma Lady,3,Sunkern 1,Ralts 1,Seedot 1,Lotad 1,Hoppip 1,Wynaut 1,Kirlia 1,Meditite 1,Paras 1,Shroomish 1,Bellsprout 1,Baltoy 1,Beldum 1,Smoochum 1,Abra 1,Treecko 1,Slowpoke 1,Bulbasaur 1,Chikorita 1,Oddish 1,Natu 1,Exeggcute 1,Drowzee 1,Spoink 1,Cacnea 1,Skiploom 1,Nuzleaf 1,Lombre 1,Lileep 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRIANA ,Aroma Lady,3,Sunkern 1,Ralts 1,Seedot 1,Lotad 1,Hoppip 1,Wynaut 1,Kirlia 1,Meditite 1,Paras 1,Shroomish 1,Bellsprout 1,Baltoy 1,Beldum 1,Smoochum 1,Abra 1,Treecko 1,Slowpoke 1,Bulbasaur 1,Chikorita 1,Oddish 1,Natu 1,Exeggcute 1,Drowzee 1,Spoink 1,Cacnea 1,Skiploom 1,Nuzleaf 1,Lombre 1,Lileep 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ANTONIO,Guitarist,3,Ralts 1,Pichu 1,Poochyena 1,Wynaut 1,Kirlia 1,Mareep 1,Meditite 1,Shuppet 1,Duskull 1,Electrike 1,Pikachu 1,Dratini 1,Baltoy 1,Bagon 1,Beldum 1,Smoochum 1,Abra 1,Gastly 1,Slowpoke 1,Natu 1,Magnemite 1,Exeggcute 1,Drowzee 1,Voltorb 1,Chinchou 1,Houndour 1,Spoink 1,Aron 1,Elekid 1,Flaaffy 1,Mawile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JADEN  ,Guitarist,3,Ralts 1,Pichu 1,Poochyena 1,Wynaut 1,Kirlia 1,Mareep 1,Meditite 1,Shuppet 1,Duskull 1,Electrike 1,Pikachu 1,Dratini 1,Baltoy 1,Bagon 1,Beldum 1,Smoochum 1,Abra 1,Gastly 1,Slowpoke 1,Natu 1,Magnemite 1,Exeggcute 1,Drowzee 1,Voltorb 1,Chinchou 1,Houndour 1,Spoink 1,Aron 1,Elekid 1,Flaaffy 1,Mawile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAKOTA ,Guitarist,3,Ralts 1,Pichu 1,Poochyena 1,Wynaut 1,Kirlia 1,Mareep 1,Meditite 1,Shuppet 1,Duskull 1,Electrike 1,Pikachu 1,Dratini 1,Baltoy 1,Bagon 1,Beldum 1,Smoochum 1,Abra 1,Gastly 1,Slowpoke 1,Natu 1,Magnemite 1,Exeggcute 1,Drowzee 1,Voltorb 1,Chinchou 1,Houndour 1,Spoink 1,Aron 1,Elekid 1,Flaaffy 1,Mawile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
BRAYDEN,Bird Keeper,3,Azurill 1,Igglybuff 1,Sentret 1,Cleffa 1,Whismur 1,Zigzagoon 1,Zubat 1,Togepi 1,Smeargle 1,Pidgey 1,Rattata 1,Skitty 1,Spearow 1,Hoothoot 1,Jigglypuff 1,Taillow 1,Wingull 1,Slakoth 1,Ditto 1,Meowth 1,Snubbull 1,Doduo 1,Swablu 1,Torchic 1,Natu 1,Clefairy 1,Eevee 1,Teddiursa 1,Delibird 1,Pidgeotto 1,Farfetch'd 1,Aipom 1,Loudred 1,Spinda 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CORSON ,Bird Keeper,3,Azurill 1,Igglybuff 1,Sentret 1,Cleffa 1,Whismur 1,Zigzagoon 1,Zubat 1,Togepi 1,Smeargle 1,Pidgey 1,Rattata 1,Skitty 1,Spearow 1,Hoothoot 1,Jigglypuff 1,Taillow 1,Wingull 1,Slakoth 1,Ditto 1,Meowth 1,Snubbull 1,Doduo 1,Swablu 1,Torchic 1,Natu 1,Clefairy 1,Eevee 1,Teddiursa 1,Delibird 1,Pidgeotto 1,Farfetch'd 1,Aipom 1,Loudred 1,Spinda 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
TREVIN ,Bird Keeper,3,Azurill 1,Igglybuff 1,Sentret 1,Cleffa 1,Whismur 1,Zigzagoon 1,Zubat 1,Togepi 1,Smeargle 1,Pidgey 1,Rattata 1,Skitty 1,Spearow 1,Hoothoot 1,Jigglypuff 1,Taillow 1,Wingull 1,Slakoth 1,Ditto 1,Meowth 1,Snubbull 1,Doduo 1,Swablu 1,Torchic 1,Natu 1,Clefairy 1,Eevee 1,Teddiursa 1,Delibird 1,Pidgeotto 1,Farfetch'd 1,Aipom 1,Loudred 1,Spinda 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
PATRICK,Sailor,3,Tyrogue 1,Makuhita 1,Meditite 1,Sandshrew 1,Geodude 1,Dratini 1,Larvitar 1,Bagon 1,Mankey 1,Machop 1,Shellder 1,Carvanha 1,Corphish 1,Mudkip 1,Squirtle 1,Totodile 1,Slowpoke 1,Psyduck 1,Cubone 1,Seel 1,Krabby 1,Phanpy 1,Tentacool 1,Staryu 1,Lombre 1,Rhyhorn 1,Clamperl 1,Omanyte 1,Kabuto 1,Corsola 1,Poliwhirl 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KADEN  ,Sailor,3,Tyrogue 1,Makuhita 1,Meditite 1,Sandshrew 1,Geodude 1,Dratini 1,Larvitar 1,Bagon 1,Mankey 1,Machop 1,Shellder 1,Carvanha 1,Corphish 1,Mudkip 1,Squirtle 1,Totodile 1,Slowpoke 1,Psyduck 1,Cubone 1,Seel 1,Krabby 1,Phanpy 1,Tentacool 1,Staryu 1,Lombre 1,Rhyhorn 1,Clamperl 1,Omanyte 1,Kabuto 1,Corsola 1,Poliwhirl 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MAXWELL,Sailor,3,Tyrogue 1,Makuhita 1,Meditite 1,Sandshrew 1,Geodude 1,Dratini 1,Larvitar 1,Bagon 1,Mankey 1,Machop 1,Shellder 1,Carvanha 1,Corphish 1,Mudkip 1,Squirtle 1,Totodile 1,Slowpoke 1,Psyduck 1,Cubone 1,Seel 1,Krabby 1,Phanpy 1,Tentacool 1,Staryu 1,Lombre 1,Rhyhorn 1,Clamperl 1,Omanyte 1,Kabuto 1,Corsola 1,Poliwhirl 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DARYL  ,Hiker,3,Tyrogue 1,Makuhita 1,Swinub 1,Diglett 1,Meditite 1,Slakoth 1,Trapinch 1,Sandshrew 1,Geodude 1,Larvitar 1,Baltoy 1,Mankey 1,Machop 1,Numel 1,Cubone 1,Phanpy 1,Aron 1,Vibrava 1,Rhyhorn 1,Omanyte 1,Kabuto 1,Lileep 1,Anorith 1,Aipom 1,Loudred 1,Nosepass 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KENNETH,Hiker,3,Tyrogue 1,Makuhita 1,Swinub 1,Diglett 1,Meditite 1,Slakoth 1,Trapinch 1,Sandshrew 1,Geodude 1,Larvitar 1,Baltoy 1,Mankey 1,Machop 1,Numel 1,Cubone 1,Phanpy 1,Aron 1,Vibrava 1,Rhyhorn 1,Omanyte 1,Kabuto 1,Lileep 1,Anorith 1,Aipom 1,Loudred 1,Nosepass 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RICH   ,Hiker,3,Tyrogue 1,Makuhita 1,Swinub 1,Diglett 1,Meditite 1,Slakoth 1,Trapinch 1,Sandshrew 1,Geodude 1,Larvitar 1,Baltoy 1,Mankey 1,Machop 1,Numel 1,Cubone 1,Phanpy 1,Aron 1,Vibrava 1,Rhyhorn 1,Omanyte 1,Kabuto 1,Lileep 1,Anorith 1,Aipom 1,Loudred 1,Nosepass 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CADEN  ,Kindler,3,Slugma 1,Shuppet 1,Duskull 1,Vulpix 1,Geodude 1,Larvitar 1,Bagon 1,Beldum 1,Numel 1,Charmander 1,Cyndaquil 1,Torchic 1,Magnemite 1,Houndour 1,Aron 1,Rhyhorn 1,Growlithe 1,Magby 1,Nosepass 1,Mawile 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MARLON ,Kindler,3,Slugma 1,Shuppet 1,Duskull 1,Vulpix 1,Geodude 1,Larvitar 1,Bagon 1,Beldum 1,Numel 1,Charmander 1,Cyndaquil 1,Torchic 1,Magnemite 1,Houndour 1,Aron 1,Rhyhorn 1,Growlithe 1,Magby 1,Nosepass 1,Mawile 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
NASH   ,Kindler,3,Slugma 1,Shuppet 1,Duskull 1,Vulpix 1,Geodude 1,Larvitar 1,Bagon 1,Beldum 1,Numel 1,Charmander 1,Cyndaquil 1,Torchic 1,Magnemite 1,Houndour 1,Aron 1,Rhyhorn 1,Growlithe 1,Magby 1,Nosepass 1,Mawile 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ROBBY  ,Triathlete (M runner),3,Azurill 1,Igglybuff 1,Tyrogue 1,Sentret 1,Cleffa 1,Makuhita 1,Whismur 1,Zigzagoon 1,Togepi 1,Smeargle 1,Pidgey 1,Rattata 1,Skitty 1,Spearow 1,Hoothoot 1,Jigglypuff 1,Taillow 1,Meditite 1,Slakoth 1,Ditto 1,Meowth 1,Sandshrew 1,Geodude 1,Snubbull 1,Larvitar 1,Baltoy 1,Mankey 1,Machop 1,Numel 1,Doduo 1,Swablu 1,Cubone 1,Clefairy 1,Eevee 1,Teddiursa 1,Phanpy 1,Vibrava 1,Rhyhorn 1,Pidgeotto 1,Farfetch'd 1,Aipom 1,Loudred 1,Spinda 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
REECE  ,Triathlete (M runner),3,Azurill 1,Igglybuff 1,Tyrogue 1,Sentret 1,Cleffa 1,Makuhita 1,Whismur 1,Zigzagoon 1,Togepi 1,Smeargle 1,Pidgey 1,Rattata 1,Skitty 1,Spearow 1,Hoothoot 1,Jigglypuff 1,Taillow 1,Meditite 1,Slakoth 1,Ditto 1,Meowth 1,Sandshrew 1,Geodude 1,Snubbull 1,Larvitar 1,Baltoy 1,Mankey 1,Machop 1,Numel 1,Doduo 1,Swablu 1,Cubone 1,Clefairy 1,Eevee 1,Teddiursa 1,Phanpy 1,Vibrava 1,Rhyhorn 1,Pidgeotto 1,Farfetch'd 1,Aipom 1,Loudred 1,Spinda 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
KATHRYN,Triathlete (F runner),3,Azurill 1,Igglybuff 1,Tyrogue 1,Sentret 1,Cleffa 1,Makuhita 1,Whismur 1,Zigzagoon 1,Togepi 1,Smeargle 1,Pidgey 1,Rattata 1,Skitty 1,Spearow 1,Hoothoot 1,Jigglypuff 1,Taillow 1,Meditite 1,Slakoth 1,Ditto 1,Meowth 1,Sandshrew 1,Geodude 1,Snubbull 1,Larvitar 1,Baltoy 1,Mankey 1,Machop 1,Numel 1,Doduo 1,Swablu 1,Cubone 1,Clefairy 1,Eevee 1,Teddiursa 1,Phanpy 1,Vibrava 1,Rhyhorn 1,Pidgeotto 1,Farfetch'd 1,Aipom 1,Loudred 1,Spinda 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ELLEN  ,Triathlete (F runner),3,Azurill 1,Igglybuff 1,Tyrogue 1,Sentret 1,Cleffa 1,Makuhita 1,Whismur 1,Zigzagoon 1,Togepi 1,Smeargle 1,Pidgey 1,Rattata 1,Skitty 1,Spearow 1,Hoothoot 1,Jigglypuff 1,Taillow 1,Meditite 1,Slakoth 1,Ditto 1,Meowth 1,Sandshrew 1,Geodude 1,Snubbull 1,Larvitar 1,Baltoy 1,Mankey 1,Machop 1,Numel 1,Doduo 1,Swablu 1,Cubone 1,Clefairy 1,Eevee 1,Teddiursa 1,Phanpy 1,Vibrava 1,Rhyhorn 1,Pidgeotto 1,Farfetch'd 1,Aipom 1,Loudred 1,Spinda 1,Onix 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RAMON  ,Triathlete (M swimmer),3,Tyrogue 1,Makuhita 1,Meditite 1,Dratini 1,Snubbull 1,Snorunt 1,Bagon 1,Mankey 1,Machop 1,Shellder 1,Smoochum 1,Corphish 1,Mudkip 1,Squirtle 1,Totodile 1,Slowpoke 1,Psyduck 1,Clefairy 1,Seel 1,Krabby 1,Eevee 1,Teddiursa 1,Delibird 1,Lombre 1,Clamperl 1,Omanyte 1,Kabuto 1,Aipom 1,Loudred 1,Spinda 1,Corsola 1,Poliwhirl 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ARTHUR ,Triathlete (M swimmer),3,Tyrogue 1,Makuhita 1,Meditite 1,Dratini 1,Snubbull 1,Snorunt 1,Bagon 1,Mankey 1,Machop 1,Shellder 1,Smoochum 1,Corphish 1,Mudkip 1,Squirtle 1,Totodile 1,Slowpoke 1,Psyduck 1,Clefairy 1,Seel 1,Krabby 1,Eevee 1,Teddiursa 1,Delibird 1,Lombre 1,Clamperl 1,Omanyte 1,Kabuto 1,Aipom 1,Loudred 1,Spinda 1,Corsola 1,Poliwhirl 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ALONDRA,Triathlete (F swimmer),3,Tyrogue 1,Makuhita 1,Meditite 1,Dratini 1,Snubbull 1,Snorunt 1,Bagon 1,Mankey 1,Machop 1,Shellder 1,Smoochum 1,Corphish 1,Mudkip 1,Squirtle 1,Totodile 1,Slowpoke 1,Psyduck 1,Clefairy 1,Seel 1,Krabby 1,Eevee 1,Teddiursa 1,Delibird 1,Lombre 1,Clamperl 1,Omanyte 1,Kabuto 1,Aipom 1,Loudred 1,Spinda 1,Corsola 1,Poliwhirl 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ADRIANA,Triathlete (F swimmer),3,Tyrogue 1,Makuhita 1,Meditite 1,Dratini 1,Snubbull 1,Snorunt 1,Bagon 1,Mankey 1,Machop 1,Shellder 1,Smoochum 1,Corphish 1,Mudkip 1,Squirtle 1,Totodile 1,Slowpoke 1,Psyduck 1,Clefairy 1,Seel 1,Krabby 1,Eevee 1,Teddiursa 1,Delibird 1,Lombre 1,Clamperl 1,Omanyte 1,Kabuto 1,Aipom 1,Loudred 1,Spinda 1,Corsola 1,Poliwhirl 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
MALIK  ,Triathlete (M biker),3,Pichu 1,Tyrogue 1,Makuhita 1,Mareep 1,Meditite 1,Electrike 1,Pikachu 1,Dratini 1,Snubbull 1,Bagon 1,Beldum 1,Mankey 1,Machop 1,Doduo 1,Swablu 1,Clefairy 1,Magnemite 1,Eevee 1,Voltorb 1,Teddiursa 1,Aron 1,Pidgeotto 1,Farfetch'd 1,Aipom 1,Elekid 1,Loudred 1,Spinda 1,Flaaffy 1,Mawile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JILL   ,Triathlete (F biker),3,Pichu 1,Tyrogue 1,Makuhita 1,Mareep 1,Meditite 1,Electrike 1,Pikachu 1,Dratini 1,Snubbull 1,Bagon 1,Beldum 1,Mankey 1,Machop 1,Doduo 1,Swablu 1,Clefairy 1,Magnemite 1,Eevee 1,Voltorb 1,Teddiursa 1,Aron 1,Pidgeotto 1,Farfetch'd 1,Aipom 1,Elekid 1,Loudred 1,Spinda 1,Flaaffy 1,Mawile 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ERIK   ,Triathlete (M runner),6,Delcatty 1,Lickitung 1,Porygon 1,Machoke 1,Togetic 1,Murkrow 1,Combusken 1,Raticate 1,Furret 1,Dunsparce 1,Linoone 1,Castform 1,Wigglytuff 1,Gligar 1,Pelipper 1,Swellow 1,Persian 1,Kecleon 1,Vigoroth 1,Noctowl 1,Chansey 1,Golbat 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,Ninjask 1,Zangoose 1,Tropius 1,Mantine 1,Stantler 1,Pidgeot 1,Scyther 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
YAZMIN ,Triathlete (F runner),6,Delcatty 1,Lickitung 1,Porygon 1,Machoke 1,Togetic 1,Murkrow 1,Combusken 1,Raticate 1,Furret 1,Dunsparce 1,Linoone 1,Castform 1,Wigglytuff 1,Gligar 1,Pelipper 1,Swellow 1,Persian 1,Kecleon 1,Vigoroth 1,Noctowl 1,Chansey 1,Golbat 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,Ninjask 1,Zangoose 1,Tropius 1,Mantine 1,Stantler 1,Pidgeot 1,Scyther 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAMAL  ,Triathlete (M swimmer),6,Wailmer 1,Wartortle 1,Machoke 1,Croconaw 1,Combusken 1,Marshtomp 1,Azumarill 1,Sealeo 1,Qwilfish 1,Sneasel 1,Pelipper 1,Seadra 1,Seaking 1,Piloswine 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Hitmontop 1,Sharpedo 1,Mantine 1,Crawdaunt 1,Kingler 1,Octillery 1,Huntail 1,Gorebyss 1,Relicanth 1,Omastar 1,Kabutops 1,Poliwrath 1,Politoed 1,Cloyster 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
LESLIE ,Triathlete (F swimmer),6,Wailmer 1,Wartortle 1,Machoke 1,Croconaw 1,Combusken 1,Marshtomp 1,Azumarill 1,Sealeo 1,Qwilfish 1,Sneasel 1,Pelipper 1,Seadra 1,Seaking 1,Piloswine 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Hitmontop 1,Sharpedo 1,Mantine 1,Crawdaunt 1,Kingler 1,Octillery 1,Huntail 1,Gorebyss 1,Relicanth 1,Omastar 1,Kabutops 1,Poliwrath 1,Politoed 1,Cloyster 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DAVE   ,Triathlete (M biker),6,Delcatty 1,Lickitung 1,Porygon 1,Machoke 1,Togetic 1,Plusle 1,Minun 1,Combusken 1,Raticate 1,Furret 1,Dunsparce 1,Linoone 1,Castform 1,Metang 1,Wigglytuff 1,Swellow 1,Lairon 1,Persian 1,Kecleon 1,Vigoroth 1,Noctowl 1,Chansey 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,Zangoose 1,Magneton 1,Stantler 1,Pidgeot 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
CARLO  ,Triathlete (M biker),6,Delcatty 1,Lickitung 1,Porygon 1,Machoke 1,Togetic 1,Plusle 1,Minun 1,Combusken 1,Raticate 1,Furret 1,Dunsparce 1,Linoone 1,Castform 1,Metang 1,Wigglytuff 1,Swellow 1,Lairon 1,Persian 1,Kecleon 1,Vigoroth 1,Noctowl 1,Chansey 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,Zangoose 1,Magneton 1,Stantler 1,Pidgeot 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
EMILIA ,Triathlete (F biker),6,Delcatty 1,Lickitung 1,Porygon 1,Machoke 1,Togetic 1,Plusle 1,Minun 1,Combusken 1,Raticate 1,Furret 1,Dunsparce 1,Linoone 1,Castform 1,Metang 1,Wigglytuff 1,Swellow 1,Lairon 1,Persian 1,Kecleon 1,Vigoroth 1,Noctowl 1,Chansey 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,Zangoose 1,Magneton 1,Stantler 1,Pidgeot 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
DALIA  ,Triathlete (F biker),6,Delcatty 1,Lickitung 1,Porygon 1,Machoke 1,Togetic 1,Plusle 1,Minun 1,Combusken 1,Raticate 1,Furret 1,Dunsparce 1,Linoone 1,Castform 1,Metang 1,Wigglytuff 1,Swellow 1,Lairon 1,Persian 1,Kecleon 1,Vigoroth 1,Noctowl 1,Chansey 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,Zangoose 1,Magneton 1,Stantler 1,Pidgeot 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
HITOMI ,Black Belt,6,Lickitung 1,Graveler 1,Charmeleon 1,Machoke 1,Quilava 1,Combusken 1,Ponyta 1,Sudowoodo 1,Magcargo 1,Pupitar 1,Raticate 1,Furret 1,Dunsparce 1,Mightyena 1,Linoone 1,Shelgon 1,Metang 1,Wigglytuff 1,Gligar 1,Lairon 1,Persian 1,Kecleon 1,Vigoroth 1,Lunatone 1,Solrock 1,Sandslash 1,Chansey 1,Piloswine 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,Zangoose 1,Camerupt 1,Stantler 1,Absol 1,Torkoal 1,Cacturne 1,Poliwrath 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
RICARDO,Black Belt,6,Lickitung 1,Graveler 1,Charmeleon 1,Machoke 1,Quilava 1,Combusken 1,Ponyta 1,Sudowoodo 1,Magcargo 1,Pupitar 1,Raticate 1,Furret 1,Dunsparce 1,Mightyena 1,Linoone 1,Shelgon 1,Metang 1,Wigglytuff 1,Gligar 1,Lairon 1,Persian 1,Kecleon 1,Vigoroth 1,Lunatone 1,Solrock 1,Sandslash 1,Chansey 1,Piloswine 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,Zangoose 1,Camerupt 1,Stantler 1,Absol 1,Torkoal 1,Cacturne 1,Poliwrath 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SHIZUKA,Black Belt,6,Lickitung 1,Graveler 1,Charmeleon 1,Machoke 1,Quilava 1,Combusken 1,Ponyta 1,Sudowoodo 1,Magcargo 1,Pupitar 1,Raticate 1,Furret 1,Dunsparce 1,Mightyena 1,Linoone 1,Shelgon 1,Metang 1,Wigglytuff 1,Gligar 1,Lairon 1,Persian 1,Kecleon 1,Vigoroth 1,Lunatone 1,Solrock 1,Sandslash 1,Chansey 1,Piloswine 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,Zangoose 1,Camerupt 1,Stantler 1,Absol 1,Torkoal 1,Cacturne 1,Poliwrath 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JOANA  ,Battle Girl,6,Lickitung 1,Graveler 1,Charmeleon 1,Machoke 1,Quilava 1,Combusken 1,Ponyta 1,Sudowoodo 1,Magcargo 1,Pupitar 1,Raticate 1,Furret 1,Dunsparce 1,Mightyena 1,Linoone 1,Shelgon 1,Metang 1,Wigglytuff 1,Gligar 1,Lairon 1,Persian 1,Kecleon 1,Vigoroth 1,Lunatone 1,Solrock 1,Sandslash 1,Chansey 1,Piloswine 1,Primeape 1,Hitmonlee 1,Hitmonchan 1,Girafarig 1,Hitmontop 1,Zangoose 1,Camerupt 1,Stantler 1,Absol 1,Torkoal 1,Cacturne 1,Poliwrath 1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
